index,type,name,resident,streamed,parentStack
813,techset,mc/vegetation#e6142445,24,0,|mc/mtl_gib_chunk_set|material|p7_gib_chunk_bone_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
814,image,i_mtl_p7_foliage_plant_aloe_bark_n,99,1415856,|mc/mtl_p7_foliage_plant_aloe_bark|material|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
815,image,i_mtl_p7_foliage_plant_aloe_bark_c,283,742728,|mc/mtl_p7_foliage_plant_aloe_bark|material|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
816,image,$thickness_base,17,0,|mc/mtl_gib_chunk_set|material|p7_gib_chunk_bone_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
817,material,mc/mtl_p7_foliage_plant_aloe_bark,1321,0,|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
818,image,i_mtl_p7_foliage_plant_aloe_leaves_n,101,1419960,|mc/mtl_p7_foliage_plant_aloe_leaves_striped|material|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
819,image,i_mtl_p7_foliage_plant_aloe_leaves_striped_c,301,1441792,|mc/mtl_p7_foliage_plant_aloe_leaves_striped|material|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
820,material,mc/mtl_p7_foliage_plant_aloe_leaves_striped,1350,0,|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
821,xmodelmesh,p7_foliage_plant_aloe_medium_lod156f32610,240,44368,|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
822,xmodelmesh,p7_foliage_plant_aloe_medium_lod01d3d3f26,248,57072,|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
823,xmodelmesh,p7_foliage_plant_aloe_medium_col6d310e52,1784,0,|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
824,xmodel,p7_foliage_plant_aloe_medium_striped,2816,0,|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
825,image,i_t7_metal_bare_matte_g,80,182536,|mc/t7_metal_bare_chrome_matte|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
826,material,mc/t7_metal_bare_chrome_matte,1368,0,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
827,image,i_t7_plastic_base_clean_g,114,720896,|mc/t7_plastic_base_clean_glossy_orange_lt|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
828,image,i_t7_plastic_base_clean_c,282,196608,|mc/t7_plastic_base_clean_glossy_orange_lt|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
829,material,mc/t7_plastic_base_clean_glossy_white,1588,0,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
830,material,mc/t7_plastic_base_clean_glossy_orange_lt,1592,0,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
831,techset,mc/lit_decal_offsets#e6142445,155278,0,|mc/t7_decal_grunge_dirty_tile_01_offset|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
832,image,i_t7_decal_grunge_dirty_tile_01_c,130,1419960,|mc/t7_decal_grunge_dirty_tile_01_offset|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
833,material,mc/t7_decal_grunge_dirty_tile_01_offset,1216,0,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
834,image,i_t7_metal_planter_top_trim_o,1494,0,|mc/t7_metal_trim_chrome_8_worn|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
835,image,i_t7_metal_planter_top_trim_n,2982,0,|mc/t7_metal_trim_chrome_8_worn|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
836,image,i_t7_metal_planter_top_trim_g,334,65560,|mc/t7_metal_trim_chrome_8_worn|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
837,material,mc/t7_metal_trim_chrome_8_worn,1382,0,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
838,image,i_t7_micro_plaster_smooth_dirty_01_c,125,218416,|mc/t7_plastic_wire_black|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
839,image,i_t7_micro_cloth_cotton_01_n,293,371384,|mc/t7_plastic_wire_black|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
840,material,mc/t7_plastic_wire_black,1470,0,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
841,techset,mc/lit_decal_diffuse_spec_gloss_reveal#e6142445,145580,0,|mc/t7_decal_grunge_burnt_stain_01|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
842,image,i_t7_decal_grunge_burnt_stain_01_r,107,218440,|mc/t7_decal_grunge_burnt_stain_01|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
843,image,i_t7_decal_grunge_burnt_stain_01_g,291,196608,|mc/t7_decal_grunge_burnt_stain_01|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
844,image,i_t7_decal_grunge_burnt_stain_01_c,291,720896,|mc/t7_decal_grunge_burnt_stain_01|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
845,material,mc/t7_decal_grunge_burnt_stain_01,1227,0,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
846,image,i_t7_decal_grunge_stain_adobe_bottom_01_n,154,720920,|mc/mtl_p7_cai_street_grunge_stain_bottom_01_decal|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
847,image,i_t7_decal_grunge_stain_adobe_bottom_01_c,298,720896,|mc/mtl_p7_cai_street_grunge_stain_bottom_01_decal|material|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
848,material,mc/mtl_p7_cai_street_grunge_stain_bottom_01_decal,1396,0,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
849,xmodelmesh,p7_zm_zod_retro_fridge_lod03afaf61d,1472,59456,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
850,xmodelmesh,p7_zm_zod_retro_fridge_lod0f6aa3ffa,1472,90368,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
851,xmodelmesh,p7_zm_zod_retro_fridge_cold5069c8,2976,0,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
852,xmodel,p7_zm_zod_retro_fridge,3280,0,|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
853,image,i_sodamat_emissive,67,22372704,|mc/sodamat|material|soda_machine|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
854,image,i_sodamat_n,268,22413312,|mc/sodamat|material|soda_machine|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
855,image,i_sodamat_c,268,22413312,|mc/sodamat|material|soda_machine|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
856,material,mc/sodamat,1045,0,|soda_machine|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
857,xmodelmesh,sodamachine129c5a8c,216,63232,|soda_machine|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
858,xmodel,soda_machine,78428,0,|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
859,image,i_oak_natural_n,272,5638400,|mc/oak_natural|material|chair2|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
860,image,i_oak_natural_c,272,5636096,|mc/oak_natural|material|chair2|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
861,material,mc/oak_natural,812,0,|chair2|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
862,image,i_faux_leather_n,273,5636096,|mc/faux_leather|material|chair2|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
863,image,i_faux_leather_c,273,5636096,|mc/faux_leather|material|chair2|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
864,material,mc/faux_leather,798,0,|chair2|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
865,xmodelmesh,chair2db17e519,320,62064,|chair2|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
866,xmodel,chair2,103532,0,|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
867,material,mc/bullet_collision_plastic,29,0,|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
868,image,i_mtl_p7_sgen_gen_lab_sink_03_c,280,221912,|mc/mtl_p7_sgen_gen_lab_sink_03_paper|material|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
869,material,mc/mtl_p7_sgen_gen_lab_sink_03_plastic,823,0,|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
870,material,mc/mtl_p7_sgen_gen_lab_sink_03_paper,832,0,|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
871,image,i_mtl_p7_sgen_gen_lab_sink_05_n,112,371384,|mc/mtl_p7_sgen_gen_lab_sink_05_glass|material|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
872,image,i_mtl_p7_sgen_gen_lab_sink_05_c,288,393216,|mc/mtl_p7_sgen_gen_lab_sink_05_glass|material|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
873,material,mc/mtl_p7_sgen_gen_lab_sink_05_glass,1144,0,|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
874,xmodelmesh,p7_dispenser_paper_towel_lod18ffc6163,464,38400,|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
875,xmodelmesh,p7_dispenser_paper_towel_lod0d05e8744,456,48176,|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
876,xmodelmesh,p7_dispenser_paper_towel_colef5cb3d4,1544,0,|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
877,xmodel,p7_dispenser_paper_towel,1360,0,|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
878,image,i_mtl_p7_sink_bathroom_n,249,372176,|mc/mtl_p7_sink_bathroom|material|p7_sink_bathroom|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
879,image,i_mtl_p7_sink_bathroom_c,273,218440,|mc/mtl_p7_sink_bathroom|material|p7_sink_bathroom|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
880,material,mc/mtl_p7_sink_bathroom,814,0,|p7_sink_bathroom|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
881,xmodelmesh,p7_sink_bathroom_lod183e7a8bd,224,27672,|p7_sink_bathroom|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
882,xmodelmesh,p7_sink_bathroom_lod02ebbcd7a,224,61648,|p7_sink_bathroom|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
883,xmodel,p7_sink_bathroom,1052,0,|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
884,material,mc/mtl_p6_wood_plank_rustic01,31,0,|p6_anim_zm_barricade_board_06_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
885,material,mc/mtl_p6_wood_plank_rustic01_2x8x108,39,0,|p6_anim_zm_barricade_board_03_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
886,xmodel,p6_anim_zm_barricade_board_collision,38,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
887,image,i_mtl_p7_zm_der_plank_wood_01_n,128,762672,|mc/mtl_p7_zm_der_plank_wood_01|material|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
888,image,i_mtl_p7_zm_der_plank_wood_01_c,272,371352,|mc/mtl_p7_zm_der_plank_wood_01|material|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
889,material,mc/mtl_p7_zm_der_plank_wood_01,1296,0,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
890,xmodelmesh,p7_anim_zm_barricade_board_01_lod0412080cf,240,23416,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
891,xmodelmesh,p7_anim_zm_barricade_board_01_lod0bc86ed6b,240,38880,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
892,xmodelmesh,p7_anim_zm_barricade_board_01_cole0f4e1d7,1520,0,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
893,xmodel,p7_anim_zm_barricade_board_01,1184,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
894,material,ei/gfx_smk_whisp_anim_lit,27,0,|zombie/fx_packapunch_zmb|fx|o_zombie_base_packapunch_working_take_gun|xanim|zmcore_packapunch|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
895,techset,ec/effect_cloud_lit_blend_nocull#7503baf8,43,0,|ec/gfx_spark_1_pcloud_orange_em|material|fire/fx_ember_pop_directional_sm_os|fx|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
896,material,ec/gfx_dust_mote_1_pcloud_lit,31,0,|zombie/fx_barrier_window_build_zmb|fx|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
897,material,ei/gfx_gib_wood_01_lit,24,0,|zombie/fx_barrier_window_build_zmb|fx|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
898,fx,zombie/fx_barrier_window_build_zmb,4387,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
899,image,p6_zm_barricade_board_upgrade_n,304,221712,|mc/mtl_p6_zm_barricade_board_upgrade|material|p6_anim_zm_barricade_board_06_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
900,image,p6_zm_barricade_board_upgrade_c,272,109208,|mc/mtl_p6_zm_barricade_board_upgrade|material|p6_anim_zm_barricade_board_06_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
901,material,mc/mtl_p6_zm_barricade_board_upgrade,832,0,|p6_anim_zm_barricade_board_06_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
902,xmodelmesh,p6_anim_zm_barricade_board_01_upgrade_lod17444bd68,368,13832,|p6_anim_zm_barricade_board_01_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
903,xmodelmesh,p6_anim_zm_barricade_board_01_upgrade_lod05874aac2,368,24272,|p6_anim_zm_barricade_board_01_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
904,xmodel,p6_anim_zm_barricade_board_01_upgrade,1784,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
905,image,i_mtl_p7_wood_plank_rustic_2x12x96_n,117,1403696,|mc/mtl_p7_wood_plank_rustic_2x12x96|material|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
906,image,i_mtl_p7_wood_plank_rustic_2x12x96_c,285,742728,|mc/mtl_p7_wood_plank_rustic_2x12x96|material|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
907,material,mc/mtl_p7_wood_plank_rustic_2x12x96,1262,0,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
908,xmodelmesh,p7_anim_zm_barricade_board_02_lod0604c4d57,240,19048,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
909,xmodelmesh,p7_anim_zm_barricade_board_02_lod05e09503c,248,31536,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
910,xmodelmesh,p7_anim_zm_barricade_board_02_col579fb52f,1528,0,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
911,xmodel,p7_anim_zm_barricade_board_02,1144,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
912,xmodelmesh,p6_anim_zm_barricade_board_02_upgrade_lod1ea3323ef,368,13504,|p6_anim_zm_barricade_board_02_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
913,xmodelmesh,p6_anim_zm_barricade_board_02_upgrade_lod08f751df3,368,23888,|p6_anim_zm_barricade_board_02_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
914,xmodel,p6_anim_zm_barricade_board_02_upgrade,1784,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
915,xmodelmesh,p7_anim_zm_barricade_board_03_lod0cbe10f4f,248,19152,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
916,xmodelmesh,p7_anim_zm_barricade_board_03_lod01892047,248,31312,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
917,xmodelmesh,p7_anim_zm_barricade_board_03_col13e5e318,1520,0,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
918,xmodel,p7_anim_zm_barricade_board_03,1144,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
919,xmodelmesh,p6_anim_zm_barricade_board_03_upgrade_lod1f8fe4790,368,13456,|p6_anim_zm_barricade_board_03_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
920,xmodelmesh,p6_anim_zm_barricade_board_03_upgrade_lod02976caf3,368,23888,|p6_anim_zm_barricade_board_03_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
921,xmodel,p6_anim_zm_barricade_board_03_upgrade,1784,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
922,xmodelmesh,p7_anim_zm_barricade_board_04_lod06f193cd1,248,23152,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
923,xmodelmesh,p7_anim_zm_barricade_board_04_lod08bec52e8,248,38896,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
924,xmodelmesh,p7_anim_zm_barricade_board_04_colda1f5f44,1520,0,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
925,xmodel,p7_anim_zm_barricade_board_04,1144,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
926,xmodelmesh,p6_anim_zm_barricade_board_04_upgrade_lod1e4b02287,368,13744,|p6_anim_zm_barricade_board_04_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
927,xmodelmesh,p6_anim_zm_barricade_board_04_upgrade_lod09f027b1c,368,24272,|p6_anim_zm_barricade_board_04_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
928,xmodel,p6_anim_zm_barricade_board_04_upgrade,1784,0,|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
929,xmodelmesh,p7_anim_zm_barricade_board_05_lod036c33cfe,248,19440,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
